path,emotion,gender
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-02-02-02-01-04.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-02-02-02-02-04.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-01-01-01-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-01-01-02-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-01-02-01-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-01-02-02-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-02-01-01-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-02-01-02-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-02-02-01-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-03-02-02-02-04.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-01-01-01-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-01-01-02-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-01-02-01-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-01-02-02-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-02-01-01-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-02-01-02-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-02-02-01-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-04-02-02-02-04.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-01-01-01-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-01-01-02-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-01-02-01-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-01-02-02-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-02-01-01-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-02-01-02-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-02-02-01-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-05-02-02-02-04.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-01-01-01-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-01-01-02-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-01-02-01-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-01-02-02-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-02-01-01-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-02-01-02-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-02-02-01-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-06-02-02-02-04.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-01-01-01-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-01-01-02-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-01-02-01-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-01-02-02-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-02-01-01-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-02-01-02-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-02-02-01-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-07-02-02-02-04.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-01-01-01-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-01-01-02-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-01-02-01-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-01-02-02-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-02-01-01-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-02-01-02-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-02-02-01-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_04\03-01-08-02-02-02-04.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-01-01-01-01-05.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-01-01-01-02-05.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-01-01-02-01-05.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-01-01-02-02-05.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-01-01-01-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-01-01-02-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-01-02-01-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-01-02-02-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-02-01-01-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-02-01-02-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-02-02-01-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-02-02-02-02-05.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-01-01-01-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-01-01-02-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-01-02-01-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-01-02-02-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-02-01-01-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-02-01-02-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-02-02-01-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-03-02-02-02-05.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-01-01-01-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-01-01-02-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-01-02-01-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-01-02-02-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-02-01-01-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-02-01-02-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-02-02-01-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-04-02-02-02-05.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-01-01-01-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-01-01-02-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-01-02-01-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-01-02-02-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-02-01-01-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-02-01-02-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-02-02-01-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-05-02-02-02-05.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-01-01-01-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-01-01-02-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-01-02-01-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-01-02-02-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-02-01-01-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-02-01-02-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-02-02-01-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-06-02-02-02-05.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-01-01-01-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-01-01-02-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-01-02-01-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-01-02-02-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-02-01-01-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-02-01-02-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-02-02-01-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-07-02-02-02-05.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-01-01-01-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-01-01-02-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-01-02-01-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-01-02-02-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-02-01-01-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-02-01-02-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-02-02-01-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_05\03-01-08-02-02-02-05.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-01-01-01-01-06.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-01-01-01-02-06.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-01-01-02-01-06.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-01-01-02-02-06.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-01-01-01-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-01-01-02-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-01-02-01-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-01-02-02-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-02-01-01-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-02-01-02-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-02-02-01-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-02-02-02-02-06.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-01-01-01-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-01-01-02-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-01-02-01-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-01-02-02-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-02-01-01-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-02-01-02-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-02-02-01-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-03-02-02-02-06.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-01-01-01-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-01-01-02-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-01-02-01-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-01-02-02-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-02-01-01-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-02-01-02-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-02-02-01-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-04-02-02-02-06.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-01-01-01-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-01-01-02-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-01-02-01-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-01-02-02-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-02-01-01-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-02-01-02-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-02-02-01-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-05-02-02-02-06.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-01-01-01-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-01-01-02-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-01-02-01-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-01-02-02-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-02-01-01-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-02-01-02-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-02-02-01-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-06-02-02-02-06.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-07-01-01-01-06.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-07-01-01-02-06.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-07-01-02-01-06.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-07-01-02-02-06.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-07-02-01-01-06.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_06\03-01-07-02-01-02-06.wav,disgust,female
